,bankssts-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.6580882352941176,0.04779411764705882,0.007352941176470588,0.0,0.2610294117647059,0.0,0.0,0.025735294117647058
entorhinal-rh,0.02956989247311828,0.6935483870967742,0.008064516129032258,0.005376344086021506,0.15053763440860216,0.051075268817204304,0.026881720430107527,0.03494623655913978
frontalpole-lh,0.02702702702702703,0.0,0.7072072072072072,0.16216216216216217,0.04054054054054054,0.013513513513513514,0.009009009009009009,0.04054054054054054
frontalpole-rh,0.0,0.019801980198019802,0.2079207920792079,0.5792079207920792,0.0,0.009900990099009901,0.14356435643564355,0.039603960396039604
parahippocampal-rh,0.20558375634517767,0.1218274111675127,0.02284263959390863,0.0,0.6040609137055838,0.017766497461928935,0.02030456852791878,0.007614213197969543
pericalcarine-lh,0.0,0.0446927374301676,0.002793296089385475,0.00558659217877095,0.01675977653631285,0.8603351955307262,0.008379888268156424,0.061452513966480445
rostralanteriorcingulate-rh,0.0,0.024024024024024024,0.018018018018018018,0.08408408408408409,0.012012012012012012,0.006006006006006006,0.7357357357357357,0.12012012012012012
temporalpole-lh,0.005698005698005698,0.02564102564102564,0.008547008547008548,0.017094017094017096,0.014245014245014245,0.08547008547008547,0.10541310541310542,0.7378917378917379
