,bankssts-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.39285714285714285,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.4642857142857143
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.08695652173913043,0.0,0.5434782608695652,0.0,0.0,0.30434782608695654,0.06521739130434782
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pericalcarine-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.10810810810810811,0.0,0.40540540540540543,0.0,0.0,0.40540540540540543,0.08108108108108109
temporalpole-lh,0.0,0.225,0.0,0.025,0.0,0.0,0.025,0.725
