,entorhinal-rh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-rh
entorhinal-rh,0.34496919917864477,0.0,0.16632443531827515,0.1971252566735113,0.09650924024640657,0.07802874743326489,0.01642710472279261,0.10061601642710473
frontalpole-lh,0.0,0.8686131386861314,0.0,0.01824817518248175,0.0364963503649635,0.051094890510948905,0.010948905109489052,0.014598540145985401
fusiform-rh,0.24932975871313673,0.0,0.3351206434316354,0.23056300268096513,0.07238605898123325,0.06702412868632708,0.0160857908847185,0.029490616621983913
inferiortemporal-rh,0.1970954356846473,0.012448132780082987,0.17634854771784234,0.3091286307053942,0.14730290456431536,0.10580912863070539,0.0,0.05186721991701245
parahippocampal-lh,0.07243460764587525,0.026156941649899398,0.04426559356136821,0.11871227364185111,0.482897384305835,0.1891348088531187,0.022132796780684104,0.04426559356136821
parahippocampal-rh,0.052132701421800945,0.04265402843601896,0.04265402843601896,0.08293838862559241,0.1848341232227488,0.43838862559241704,0.07582938388625593,0.08056872037914692
parsorbitalis-lh,0.055248618784530384,0.011049723756906077,0.055248618784530384,0.0,0.027624309392265192,0.14917127071823205,0.6906077348066298,0.011049723756906077
temporalpole-rh,0.11781609195402298,0.017241379310344827,0.022988505747126436,0.09195402298850575,0.07471264367816093,0.08333333333333333,0.0,0.5919540229885057
