,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.6264367816091954,0.0,0.16091954022988506,0.05747126436781609,0.08908045977011494,0.040229885057471264,0.02586206896551724,0.0
entorhinal-rh,0.0,0.5514018691588785,0.0,0.056074766355140186,0.0,0.10046728971962617,0.102803738317757,0.18925233644859812
frontalpole-lh,0.20717131474103587,0.0,0.5378486055776892,0.1394422310756972,0.00796812749003984,0.0,0.10756972111553785,0.0
frontalpole-rh,0.04826254826254826,0.04054054054054054,0.06756756756756757,0.611969111969112,0.059845559845559844,0.02895752895752896,0.0945945945945946,0.04826254826254826
parahippocampal-lh,0.09480812641083522,0.0,0.020316027088036117,0.0744920993227991,0.7945823927765236,0.013544018058690745,0.002257336343115124,0.0
parahippocampal-rh,0.017316017316017316,0.10822510822510822,0.0,0.01948051948051948,0.02813852813852814,0.696969696969697,0.08225108225108226,0.047619047619047616
rostralanteriorcingulate-rh,0.02696629213483146,0.10786516853932585,0.04269662921348315,0.10561797752808989,0.008988764044943821,0.07191011235955057,0.5258426966292135,0.1101123595505618
temporalpole-rh,0.0,0.1717171717171717,0.0,0.05555555555555555,0.0,0.08838383838383838,0.1111111111111111,0.5732323232323232
