,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.5757575757575758,0.0,0.0,0.42424242424242425,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.3829787234042553,0.0,0.0851063829787234,0.3191489361702128,0.2127659574468085
AF7,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.2777777777777778,0.0,0.2222222222222222,0.2777777777777778,0.2222222222222222
AFz,0.0,0.0,0.0,0.32558139534883723,0.0,0.09302325581395349,0.3488372093023256,0.23255813953488372
AF8,0.0,0.0,0.0,0.3142857142857143,0.0,0.11428571428571428,0.3142857142857143,0.2571428571428571
