,Fp1,Fz,P3,P8,CP3,P1,P5,PO3
Fp1,0.7129629629629629,0.046296296296296294,0.006172839506172839,0.1419753086419753,0.024691358024691357,0.021604938271604937,0.021604938271604937,0.024691358024691357
Fz,0.08292682926829269,0.7170731707317073,0.0,0.2,0.0,0.0,0.0,0.0
P3,0.045454545454545456,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.0
P8,0.1111111111111111,0.11382113821138211,0.0,0.5745257452574526,0.05962059620596206,0.04336043360433604,0.04336043360433604,0.05420054200542006
CP3,0.022813688212927757,0.0038022813688212928,0.0038022813688212928,0.08365019011406843,0.23193916349809887,0.21292775665399238,0.21292775665399238,0.22813688212927757
P1,0.024,0.004,0.004,0.064,0.228,0.224,0.224,0.228
P5,0.024096385542168676,0.0,0.004016064257028112,0.0642570281124498,0.2289156626506024,0.2248995983935743,0.2248995983935743,0.2289156626506024
PO3,0.023255813953488372,0.0,0.003875968992248062,0.07751937984496124,0.23255813953488372,0.21705426356589147,0.21705426356589147,0.22868217054263565
