,Fp1,Fz,P3,P8,AF7,AF3,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222
P3,0.0,0.018518518518518517,0.2962962962962963,0.2962962962962963,0.018518518518518517,0.07407407407407407,0.0,0.2962962962962963
P8,0.0,0.017241379310344827,0.27586206896551724,0.3275862068965517,0.0,0.06896551724137931,0.0,0.3103448275862069
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF3,0.0,0.05,0.25,0.25,0.0,0.2,0.0,0.25
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.016666666666666666,0.26666666666666666,0.3333333333333333,0.0,0.06666666666666667,0.0,0.31666666666666665
