,Fp1,P3,P8,TP10,CP3,PO8,P6,TP8
Fp1,0.4,0.0,0.43333333333333335,0.0,0.16666666666666666,0.0,0.0,0.0
P3,0.0,0.1836734693877551,0.0,0.20408163265306123,0.0,0.20408163265306123,0.20408163265306123,0.20408163265306123
P8,0.4,0.0,0.4421052631578947,0.0,0.15789473684210525,0.0,0.0,0.0
TP10,0.0,0.09547738693467336,0.0,0.22613065326633167,0.0,0.22613065326633167,0.22613065326633167,0.22613065326633167
CP3,0.34782608695652173,0.0,0.34782608695652173,0.0,0.30434782608695654,0.0,0.0,0.0
PO8,0.0,0.09547738693467336,0.0,0.22613065326633167,0.0,0.22613065326633167,0.22613065326633167,0.22613065326633167
P6,0.0,0.09743589743589744,0.0,0.22564102564102564,0.0,0.22564102564102564,0.22564102564102564,0.22564102564102564
TP8,0.0,0.09547738693467336,0.0,0.22613065326633167,0.0,0.22613065326633167,0.22613065326633167,0.22613065326633167
