,P8,FC2,P6,TP8,C2,FC4,F2,FCz
P8,0.58,0.34,0.0,0.0,0.02,0.02,0.02,0.02
FC2,0.5045871559633027,0.47706422018348627,0.009174311926605505,0.009174311926605505,0.0,0.0,0.0,0.0
P6,0.0026246719160104987,0.007874015748031496,0.2440944881889764,0.2388451443569554,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12860892388451445
TP8,0.0026109660574412533,0.007832898172323759,0.2454308093994778,0.2402088772845953,0.12532637075718014,0.12532637075718014,0.12532637075718014,0.1279373368146214
C2,0.0,0.003194888178913738,0.17252396166134185,0.17252396166134185,0.16293929712460065,0.16293929712460065,0.16293929712460065,0.16293929712460065
FC4,0.0,0.003194888178913738,0.17252396166134185,0.17252396166134185,0.16293929712460065,0.16293929712460065,0.16293929712460065,0.16293929712460065
F2,0.0,0.0031645569620253164,0.17405063291139242,0.17405063291139242,0.16139240506329114,0.16139240506329114,0.16139240506329114,0.16455696202531644
FCz,0.0,0.0031446540880503146,0.1761006289308176,0.1761006289308176,0.16037735849056603,0.16037735849056603,0.16037735849056603,0.16352201257861634
