,Fp1,P3,P8,TP10,CP3,PO8,P6,TP8
Fp1,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
P8,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2
P6,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
TP8,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2
