,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.15,0.1,0.1,0.15,0.1,0.0,0.2,0.2
frontalpole-rh,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666
fusiform-lh,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666
lateralorbitofrontal-lh,0.15,0.1,0.1,0.15,0.1,0.0,0.2,0.2
lateralorbitofrontal-rh,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.16666666666666666
parahippocampal-rh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285
rostralanteriorcingulate-lh,0.15,0.1,0.1,0.15,0.1,0.0,0.2,0.2
rostralanteriorcingulate-rh,0.15,0.1,0.1,0.15,0.1,0.0,0.2,0.2
