,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.08108108108108109,0.12162162162162163,0.12162162162162163
frontalpole-rh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.08108108108108109,0.12162162162162163,0.12162162162162163
fusiform-lh,0.14102564102564102,0.14102564102564102,0.14102564102564102,0.1282051282051282,0.14102564102564102,0.07692307692307693,0.11538461538461539,0.11538461538461539
lateralorbitofrontal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
lateralorbitofrontal-rh,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.08108108108108109,0.12162162162162163,0.12162162162162163
parahippocampal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralanteriorcingulate-lh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613
rostralanteriorcingulate-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613
