,Fp1,TP10,F8,Fp2,AF7,AF3,F5,FT7
Fp1,0.4190871369294606,0.0,0.0,0.36929460580912865,0.21161825726141079,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.18181818181818182,0.2727272727272727
Fp2,0.391304347826087,0.0,0.0,0.3869565217391304,0.2217391304347826,0.0,0.0,0.0
AF7,0.33548387096774196,0.0,0.0,0.33548387096774196,0.32903225806451614,0.0,0.0,0.0
AF3,0.0,0.0,0.2682926829268293,0.0,0.0,0.2780487804878049,0.17560975609756097,0.2780487804878049
F5,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25
FT7,0.0,0.0,0.23809523809523808,0.0,0.0,0.2510822510822511,0.15584415584415584,0.354978354978355
