,Fp1,F7,P4,F8,Fp2,F6,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.9316770186335404,0.0,0.0,0.06832298136645963,0.0
Fp2,0.0,0.0,0.0,0.0,0.4927536231884058,0.5072463768115942,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.0,0.0
AF8,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
