,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.19491525423728814,0.11016949152542373,0.11016949152542373,0.03389830508474576,0.1694915254237288,0.13559322033898305,0.09322033898305085,0.15254237288135594
inferiorparietal-rh,0.09375,0.203125,0.1640625,0.0390625,0.1015625,0.1171875,0.125,0.15625
parsopercularis-lh,0.10434782608695652,0.19130434782608696,0.19130434782608696,0.0,0.11304347826086956,0.13043478260869565,0.09565217391304348,0.17391304347826086
precentral-rh,0.04285714285714286,0.05714285714285714,0.0,0.34285714285714286,0.21428571428571427,0.0,0.22857142857142856,0.11428571428571428
superiorparietal-lh,0.1069182389937107,0.0880503144654088,0.0880503144654088,0.09433962264150944,0.22012578616352202,0.13836477987421383,0.1069182389937107,0.15723270440251572
superiortemporal-lh,0.1,0.11428571428571428,0.11428571428571428,0.0,0.1357142857142857,0.32142857142857145,0.07857142857142857,0.1357142857142857
superiortemporal-rh,0.09523809523809523,0.12698412698412698,0.09523809523809523,0.11904761904761904,0.1349206349206349,0.09523809523809523,0.23809523809523808,0.09523809523809523
supramarginal-lh,0.10828025477707007,0.1337579617834395,0.1337579617834395,0.05732484076433121,0.17197452229299362,0.12738853503184713,0.07006369426751592,0.19745222929936307
