,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.30337078651685395,0.10112359550561797,0.06741573033707865,0.25842696629213485,0.06741573033707865,0.06741573033707865,0.06741573033707865,0.06741573033707865
parstriangularis-rh,0.16666666666666666,0.15,0.1,0.18333333333333332,0.1,0.1,0.1,0.1
postcentral-lh,0.0423728813559322,0.0423728813559322,0.2033898305084746,0.13559322033898305,0.1694915254237288,0.19491525423728814,0.1271186440677966,0.0847457627118644
superiorfrontal-lh,0.16911764705882354,0.0661764705882353,0.11029411764705882,0.2426470588235294,0.125,0.125,0.08823529411764706,0.07352941176470588
superiorfrontal-rh,0.045871559633027525,0.045871559633027525,0.1651376146788991,0.14678899082568808,0.23853211009174313,0.1559633027522936,0.11009174311926606,0.09174311926605505
superiortemporal-lh,0.043859649122807015,0.043859649122807015,0.18421052631578946,0.14035087719298245,0.15789473684210525,0.21052631578947367,0.13157894736842105,0.08771929824561403
superiortemporal-rh,0.046296296296296294,0.046296296296296294,0.1574074074074074,0.12037037037037036,0.12037037037037036,0.1574074074074074,0.25925925925925924,0.09259259259259259
supramarginal-lh,0.06666666666666667,0.06666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.13333333333333333
