,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
parstriangularis-rh,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
postcentral-lh,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.16842105263157894,0.16842105263157894,0.16842105263157894,0.12631578947368421,0.10526315789473684
superiorfrontal-lh,0.05154639175257732,0.05154639175257732,0.15463917525773196,0.16494845360824742,0.17525773195876287,0.17525773195876287,0.12371134020618557,0.10309278350515463
superiorfrontal-rh,0.050505050505050504,0.050505050505050504,0.15151515151515152,0.16161616161616163,0.1919191919191919,0.1717171717171717,0.12121212121212122,0.10101010101010101
superiortemporal-lh,0.05102040816326531,0.05102040816326531,0.15306122448979592,0.16326530612244897,0.1836734693877551,0.17346938775510204,0.12244897959183673,0.10204081632653061
superiortemporal-rh,0.05952380952380952,0.05952380952380952,0.15476190476190477,0.15476190476190477,0.15476190476190477,0.15476190476190477,0.14285714285714285,0.11904761904761904
supramarginal-lh,0.06666666666666667,0.06666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.13333333333333333
