,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.05,0.08888888888888889,0.0,0.0,0.06111111111111111,0.0,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444444444444444,0.0,0.0,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.0,0.12222222222222222,0.0,0.0,0.0
Fz,0.0,0.04460966542750929,0.048327137546468404,0.048327137546468404,0.0,0.0,0.0,0.01858736059479554,0.0,0.0,0.022304832713754646,0.048327137546468404,0.0,0.04460966542750929,0.0,0.011152416356877323,0.048327137546468404,0.048327137546468404,0.0,0.0,0.0,0.03345724907063197,0.0,0.0,0.03717472118959108,0.0,0.04460966542750929,0.0,0.040892193308550186,0.0,0.0,0.0,0.0,0.03345724907063197,0.0,0.048327137546468404,0.011152416356877323,0.026022304832713755,0.0,0.0,0.0,0.011152416356877323,0.0,0.048327137546468404,0.011152416356877323,0.048327137546468404,0.0,0.0,0.048327137546468404,0.0,0.048327137546468404,0.048327137546468404,0.0,0.0,0.048327137546468404,0.02973977695167286
F3,0.0,0.03380281690140845,0.07323943661971831,0.04225352112676056,0.0,0.0,0.0,0.01971830985915493,0.0,0.0,0.016901408450704224,0.04225352112676056,0.0,0.03380281690140845,0.0,0.014084507042253521,0.04225352112676056,0.04225352112676056,0.0,0.0,0.0,0.02535211267605634,0.0,0.0,0.028169014084507043,0.005633802816901409,0.03380281690140845,0.0,0.036619718309859155,0.0,0.0,0.0,0.0,0.02535211267605634,0.0,0.07323943661971831,0.008450704225352112,0.01971830985915493,0.0,0.0,0.0,0.008450704225352112,0.0,0.07605633802816901,0.014084507042253521,0.03943661971830986,0.0,0.0,0.059154929577464786,0.0,0.07887323943661972,0.04225352112676056,0.0,0.0,0.04225352112676056,0.022535211267605635
F7,0.0,0.033426183844011144,0.03899721448467967,0.0584958217270195,0.0,0.0,0.0,0.033426183844011144,0.0,0.0,0.016713091922005572,0.04178272980501393,0.0,0.033426183844011144,0.0,0.033426183844011144,0.04178272980501393,0.06128133704735376,0.016713091922005572,0.0,0.0,0.025069637883008356,0.0,0.0,0.027855153203342618,0.019498607242339833,0.033426183844011144,0.0,0.04735376044568245,0.0,0.0,0.0,0.0,0.025069637883008356,0.0,0.036211699164345405,0.008356545961002786,0.019498607242339833,0.0,0.0,0.0,0.008356545961002786,0.019498607242339833,0.03899721448467967,0.033426183844011144,0.03899721448467967,0.0,0.0,0.04456824512534819,0.0,0.052924791086350974,0.04456824512534819,0.0,0.0,0.04456824512534819,0.022284122562674095
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.01910828025477707,0.03184713375796178,0.07643312101910828,0.0,0.0,0.0,0.07006369426751592,0.0,0.0,0.0,0.03821656050955414,0.0,0.01910828025477707,0.0,0.07006369426751592,0.03821656050955414,0.07643312101910828,0.03184713375796178,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.044585987261146494,0.01910828025477707,0.0,0.06369426751592357,0.0,0.0,0.0,0.0,0.0,0.0,0.025477707006369428,0.0,0.0,0.0,0.0,0.0,0.0,0.03821656050955414,0.03184713375796178,0.07006369426751592,0.03184713375796178,0.0,0.0,0.044585987261146494,0.0,0.06369426751592357,0.044585987261146494,0.0,0.0,0.044585987261146494,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
