,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.07887323943661972,0.0,0.07887323943661972,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.016901408450704224,0.036619718309859155,0.0,0.0,0.0,0.008450704225352112,0.0,0.0,0.0,0.07605633802816901,0.0,0.0,0.061971830985915494,0.0,0.0,0.07042253521126761,0.0,0.0,0.03943661971830986,0.0,0.0,0.0,0.0028169014084507044,0.022535211267605635,0.07605633802816901,0.0,0.02535211267605634,0.030985915492957747,0.0,0.036619718309859155,0.014084507042253521,0.02535211267605634,0.059154929577464786,0.0,0.02535211267605634,0.005633802816901409,0.0,0.07323943661971831,0.022535211267605635,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.07754010695187166,0.0,0.08823529411764706,0.0,0.0,0.0,0.026737967914438502,0.0,0.0,0.0855614973262032,0.0,0.0,0.0,0.0,0.0,0.016042780748663103,0.034759358288770054,0.0,0.0,0.0,0.008021390374331552,0.0,0.0,0.0,0.08288770053475936,0.0,0.0,0.06149732620320856,0.0,0.0,0.06684491978609626,0.0,0.0,0.034759358288770054,0.0,0.0,0.0,0.0,0.0213903743315508,0.08823529411764706,0.0,0.02406417112299465,0.029411764705882353,0.0,0.034759358288770054,0.0106951871657754,0.02406417112299465,0.05614973262032086,0.0,0.02406417112299465,0.0053475935828877,0.0,0.07754010695187166,0.0213903743315508,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.04784688995215311,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.028708133971291867,0.05263157894736842,0.0,0.0,0.0,0.014354066985645933,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.03827751196172249,0.05263157894736842,0.0,0.0430622009569378,0.05263157894736842,0.0,0.05263157894736842,0.009569377990430622,0.0430622009569378,0.05263157894736842,0.0,0.0430622009569378,0.009569377990430622,0.0,0.05263157894736842,0.03827751196172249,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.07713498622589532,0.0,0.07988980716253444,0.0,0.0,0.0,0.027548209366391185,0.0,0.0,0.0881542699724518,0.0,0.0,0.0027548209366391185,0.0,0.0,0.01652892561983471,0.03581267217630854,0.0,0.0,0.0,0.008264462809917356,0.0,0.0,0.0,0.0743801652892562,0.0,0.0,0.06060606060606061,0.0,0.0,0.06887052341597796,0.0,0.0,0.03856749311294766,0.0,0.0,0.0,0.005509641873278237,0.02203856749311295,0.07988980716253444,0.0,0.024793388429752067,0.030303030303030304,0.0,0.03581267217630854,0.01652892561983471,0.024793388429752067,0.05785123966942149,0.0,0.024793388429752067,0.005509641873278237,0.0,0.07162534435261708,0.02203856749311295,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1132596685082873,0.03314917127071823,0.019337016574585635,0.0,0.0,0.0,0.07734806629834254,0.022099447513812154,0.0,0.016574585635359115,0.07458563535911603,0.0,0.0,0.07734806629834254,0.03038674033149171,0.0,0.0,0.08839779005524862,0.0,0.03591160220994475,0.0,0.0,0.0,0.0856353591160221,0.03591160220994475,0.0856353591160221,0.0,0.0,0.0,0.0,0.0,0.03038674033149171,0.0,0.022099447513812154,0.0,0.0,0.0856353591160221,0.0,0.0,0.06629834254143646,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.08870967741935484,0.0,0.0,0.0,0.0,0.056451612903225805,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.04838709677419355,0.08064516129032258,0.0,0.0,0.08064516129032258,0.0,0.0967741935483871,0.0,0.0,0.0,0.07258064516129033,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056451612903225805,0.0,0.0,0.0967741935483871,0.0,0.0,0.06451612903225806,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.07894736842105263,0.0,0.0,0.0,0.09210526315789473,0.013157894736842105,0.0,0.013157894736842105,0.07894736842105263,0.0,0.0,0.09210526315789473,0.0,0.0,0.0,0.09210526315789473,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.09210526315789473,0.06578947368421052,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.0,0.0,0.0,0.06578947368421052,0.0,0.0,0.039473684210526314,0.0,0.0,0.0
P8,0.0,0.04861111111111111,0.0,0.04861111111111111,0.0,0.0,0.0,0.04861111111111111,0.0,0.0,0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.04861111111111111,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.04861111111111111,0.0,0.0,0.04861111111111111,0.0,0.0,0.04861111111111111,0.0,0.0,0.04861111111111111,0.0,0.0,0.0,0.0,0.04861111111111111,0.04861111111111111,0.0,0.04861111111111111,0.04861111111111111,0.0,0.04861111111111111,0.0,0.04861111111111111,0.04861111111111111,0.0,0.04861111111111111,0.013888888888888888,0.0,0.04861111111111111,0.04861111111111111,0.0
TP10,0.0,0.05652173913043478,0.0,0.05217391304347826,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.06086956521739131,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.05652173913043478,0.0,0.0,0.0,0.013043478260869565,0.0,0.0,0.0,0.05217391304347826,0.0,0.0,0.04782608695652174,0.0,0.0,0.05652173913043478,0.0,0.0,0.06086956521739131,0.0,0.0,0.0,0.004347826086956522,0.034782608695652174,0.04782608695652174,0.0,0.0391304347826087,0.04782608695652174,0.0,0.05652173913043478,0.021739130434782608,0.0391304347826087,0.04782608695652174,0.0,0.0391304347826087,0.008695652173913044,0.0,0.05217391304347826,0.034782608695652174,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09152542372881356,0.01694915254237288,0.023728813559322035,0.0,0.0,0.0,0.09152542372881356,0.02711864406779661,0.0,0.020338983050847456,0.0847457627118644,0.0,0.0,0.09491525423728814,0.013559322033898305,0.0,0.0,0.09491525423728814,0.0,0.023728813559322035,0.0,0.0,0.0,0.09491525423728814,0.04406779661016949,0.08135593220338982,0.0,0.0,0.0,0.0,0.0,0.03728813559322034,0.0,0.003389830508474576,0.0,0.0,0.08135593220338982,0.0,0.0,0.07457627118644068,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.030612244897959183,0.0,0.0,0.0,0.08163265306122448,0.07142857142857142,0.0,0.061224489795918366,0.08163265306122448,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.061224489795918366,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.0,0.08163265306122448,0.0,0.0,0.0
