,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,TP9,CP5,CP1,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,CP3,P1,PO7,POz,PO4,PO8,P6,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0855614973262032,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0855614973262032,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427807486631016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06951871657754011,0.0,0.0,0.0,0.0,0.06417112299465241,0.0,0.0,0.0,0.06951871657754011,0.0,0.0,0.06951871657754011,0.0,0.09090909090909091,0.0,0.0,0.058823529411764705,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.05,0.053125,0.0,0.0,0.046875,0.0,0.0,0.0,0.0,0.046875,0.0,0.021875,0.046875,0.0,0.0,0.05,0.021875,0.0,0.04375,0.0,0.0,0.0,0.053125,0.05,0.03125,0.0,0.053125,0.0,0.0,0.028125,0.0,0.046875,0.034375,0.0,0.00625,0.03125,0.0,0.05,0.0,0.0,0.015625,0.0,0.0,0.053125,0.0,0.0,0.040625,0.0,0.0,0.0,0.0,0.053125,0.040625,0.03125
F7,0.0,0.0,0.04030226700251889,0.06297229219143577,0.0,0.0,0.037783375314861464,0.0,0.0,0.0025188916876574307,0.0,0.055415617128463476,0.0,0.017632241813602016,0.060453400503778336,0.0,0.0,0.060453400503778336,0.017632241813602016,0.0,0.05793450881612091,0.0,0.0,0.0,0.06801007556675064,0.04030226700251889,0.02518891687657431,0.0,0.042821158690176324,0.0,0.0,0.022670025188916875,0.0,0.060453400503778336,0.027707808564231738,0.0,0.005037783375314861,0.027707808564231738,0.0,0.04030226700251889,0.0,0.0,0.015113350125944584,0.0,0.0,0.0654911838790932,0.0,0.0,0.04534005037783375,0.0,0.0,0.0,0.0,0.042821158690176324,0.0327455919395466,0.02518891687657431
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.056666666666666664,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.056666666666666664,0.03666666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.0,0.006666666666666667,0.0,0.0,0.04666666666666667,0.0,0.01,0.0,0.09333333333333334,0.0,0.0,0.08,0.0,0.08666666666666667,0.0,0.0,0.03666666666666667,0.0,0.0,0.0
FC1,0.0,0.0,0.051118210862619806,0.051118210862619806,0.0,0.0,0.04792332268370607,0.0,0.0,0.0,0.0,0.04792332268370607,0.0,0.022364217252396165,0.04792332268370607,0.0,0.0,0.051118210862619806,0.022364217252396165,0.0,0.04472843450479233,0.0,0.0,0.0,0.051118210862619806,0.051118210862619806,0.03194888178913738,0.0,0.051118210862619806,0.0,0.0,0.02875399361022364,0.0,0.04792332268370607,0.03514376996805112,0.0,0.006389776357827476,0.02875399361022364,0.0,0.051118210862619806,0.0,0.0,0.012779552715654952,0.0,0.0,0.051118210862619806,0.0,0.0,0.04153354632587859,0.0,0.0,0.0,0.0,0.051118210862619806,0.04153354632587859,0.03194888178913738
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.08045977011494253,0.0,0.0,0.0,0.0,0.09770114942528736,0.0,0.0,0.09195402298850575,0.0,0.0,0.0,0.09195402298850575,0.0,0.0,0.0,0.09770114942528736,0.0,0.0,0.09195402298850575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.06321839080459771,0.0,0.0,0.06321839080459771,0.0,0.09195402298850575,0.0,0.0,0.06321839080459771,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,0.0,0.0,0.0,0.16901408450704225,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.056338028169014086,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.056338028169014086,0.0,0.16901408450704225,0.0,0.0,0.11267605633802817,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0
