,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0358814011774095,0.005853782503659024,0.037073955856507156,0.0,0.0,-0.12978555680283396,-0.042054916309441394,0.10185899943915463,0.04803900448881402,0.09144217325829208,0.05983866559295892,0.0162605069546084,0.06959496976572395,-0.0744428381254097,0.14508738661322282,0.09431094033672872,0.08660960037154189,-0.2677006993003456,-0.08584496552955205,0.0,0.005853782503659024,0.05698000024443546,0.0,-0.02960530693328636,0.050623114979800536,0.05467135989346687,-0.34175934872509306,0.0,0.0,0.03258758389840154,0.004558400019554837,0.06374118726206494,0.0825024514204249,0.06609680028354513,0.04878152086382521,0.20630876384651764,0.014309246120055392,0.04774579001016616,-0.04788820090226022,0.05918824531477459,-0.19095110647459396,0.05698000024443546,-0.059455937349320434,0.0,-0.18504163176154215,-0.16427266321415146,0.04288610201549027,-0.3034013373516543,-0.15560319034493317,-0.15560319034493317,-0.2523294978566484,0.247399860889685,-0.02342381118878024,0.07613192098115423,0.018233600078219347,0.0,0.39011487959389013,0.10613312486160094,0.015610086676424065,-0.030125009845433034
Fz,0.019469868661778425,0.14116838193000697,0.10700221480575221,-0.09002877513135925,-0.15428784739595033,-0.058252597157707316,-0.21101578039506919,-0.06857646529591593,0.025069766320515816,0.2360572969412678,-0.003435002568501186,-0.08359814833626217,-0.0021826610701045834,-0.0645298661871585,-0.07891553914417684,-0.02334249628673181,-0.11388563893084036,-0.08252637720374598,0.23324531314363203,-0.15056631833345707,0.0018392998914223235,0.0231812874679162,0.10496356761830758,-0.0961373336322105,-0.03933437870129653,0.19608022203931072,0.3695456845122426,0.0,0.1227290542839065,0.20690891596891173,-0.12432545137187705,0.04860742877994698,0.08566742211182506,0.06729636314924747,-0.07309770016767833,-0.15859858533712454,-0.10485558271009862,-0.0750239792761327,-0.1520966803928438,-0.018220109252775084,-0.12996233253240452,0.012555184269084948,-0.06452139047219278,0.3626839734202668,0.023819145965853144,0.03226129728808026,-0.003701984983231914,0.019469868661778425,-0.045580529940809196,-0.03299761514130101,-0.05592728650248549,-0.13406228372232065,0.15260017845115306,0.14588135762715904,-0.019999464761156858,-0.2178516754781644,0.0778794746471137,-0.08418192517790168,-0.04385362229491987,0.043490857329426244
F3,0.043404135779417416,-0.05993439619846142,-0.4027590647489963,-0.10103540746040172,-0.25374611790093615,-0.08755543190393454,-0.3136599926030642,0.15319581574324292,0.15389731265346548,0.127055742917931,-0.005589331388424567,0.16811789411348685,0.015018202197031328,0.05445246125054185,0.04656080019973868,0.19608784973296114,0.1024649047873848,0.034473450012783874,-0.10325545381147345,-0.34139188860414416,-0.06605679825251078,-0.036482319781900155,0.09544504487403203,-0.07126414964286916,0.06754980328658497,0.25674555865482573,0.17654446373941693,-0.183715892228614,-0.052406673224792644,0.24655326286067245,-0.04946155292783742,0.028943053485248317,0.18670772666682808,-0.11728949720537954,0.1772210175128916,-0.16537236976330852,0.0,0.09506856203887841,-0.004467924378490182,-0.031238875533371003,0.01519549425295675,-0.1228883839457733,0.1963299225322277,0.09088958879569949,-0.12009844322483948,-0.16642828669622162,-0.15121770387489097,-0.05817268343703162,-0.028389809403208836,-0.029463332607756323,0.023618408554156884,0.05568926100641279,0.04046543007589173,0.021460600955176917,-0.05306286012294482,0.020268460121338167,0.09334858463037003,-0.013016198138904584,0.15775228090272178,0.048895744676165406
F7,0.0,-0.05283240161606783,-0.025025941297471856,0.14109339041064922,-0.27418665679133897,-0.048429701481395505,-0.020126629187073457,-0.04591387283301132,0.0,0.0,0.0,-0.03396368675318646,-0.04276908702253109,-0.02452932932174578,0.0,-0.11715419436363975,-0.10252001742165541,-0.05065162728787939,-0.03899534404995482,-0.1500460769671323,-0.12474816623797791,0.0613184934285463,-0.06713330238815311,-0.027128333962970902,-0.032908481562820155,0.0,-0.013163392625128062,-0.05702938770763672,-0.13816075392611735,0.0,0.28946500341119374,0.0,0.0,-0.19157918307568905,-0.0006581696312564031,0.06127585510102661,0.45791352972810234,-0.07766401648825556,-0.20707957323364573,-0.098174452177697,0.1614560628182832,0.0,0.0,-0.1820244194670135,0.020002125721539095,0.010935737030584194,0.09314111123008702,0.0,0.16950254219045205,-0.037108472563666686,0.015255323594073951,-0.011847053362615255,0.11200696683422702,-0.014466014728209046,0.4410070726415632,-0.22032411314771697,0.0,0.014647592396733916,0.5334113620838515,-0.05409031594025991
FT9,0.0,-0.08802287070972915,-0.0714227859679066,-0.27055793478018114,0.4921383040261961,-0.07211392551281146,-0.047296055034743836,-0.03426287531124003,0.0,0.0,0.0,-0.03915757178427432,-0.04160492002079147,-0.011013067064327153,0.0,-0.09791756265181097,-0.09911760357894438,-0.04895050970901168,-0.025085319424300735,-0.1547961884871163,-0.1414443862931034,0.05502708780043733,-0.06574464920907308,-0.05685619620513644,0.8087191347997529,0.0,-0.009791756265181098,-0.05735171526748928,-0.17484097385409988,0.0,-0.19490529575372373,0.0,0.0,-0.19230734634616597,-0.008392933941583797,0.08070532960261259,0.2014777027203846,-0.07833405012144878,0.6297751763753118,-0.06667987759922309,-0.16118877333162476,0.0,0.0,-0.18113094767206267,-0.00014151691221477955,0.029766746837657725,0.10240991121469656,0.0,0.31242140842424226,-0.04160492002079147,0.0008940489036955172,0.0,0.11260695356444225,-0.0012236741182585725,-0.08948554016236618,-0.22613907329334912,0.0,0.051685122014081084,0.02754489956046859,-0.05628900943989433
FC5,0.01144757563794122,-0.12490263763416515,-0.13349703765515036,-0.08949642860777023,-0.48107162542138765,-0.10567377516726953,-0.4158336097403176,0.2131979645209065,0.21284028696417215,0.07941954673245025,0.011355735970654824,0.03889827045067529,0.1130201241961792,-0.04108391775218369,0.26959863762265635,0.31041492897137657,0.048257812434041536,0.16256843776814575,0.3100008977467944,-0.2434104606548991,-0.41124471282931524,-0.3262222753754136,0.017942179623962957,-0.2781229675967226,0.09074840484600452,0.022650157018930563,0.143755435459953,0.0943989680724515,-0.43036099942312595,0.13345160355445407,-0.105356555196489,0.013578202832472701,0.07521589120986456,-0.06937318960203759,0.00458189692687213,0.0,-0.04078318265670542,0.08523024772114367,0.0,-0.07816776675868538,0.048431942594344295,-0.027639795542589857,0.2437698512891954,-0.06249131950453939,-0.04824316487949196,0.1550004488733972,0.018957990047965945,0.0,0.07331035082995407,0.0,0.12419032280431035,0.11422863866194498,0.027491381561232778,-0.04984611213597329,0.2760390793589989,-0.045582999718959426,-0.03039196706551766,-0.03965031647179694,-0.023620843906983602,0.15807444899404247
FC1,-0.008917253116229023,-0.22050965564633554,0.0660147215044125,-0.04402650157941124,-0.0803690908217302,-0.015555291336350183,-0.1433542890708947,-0.10449013739884937,0.07931629677850938,0.01189509494153908,0.20597272492561655,0.00028430774283231923,0.04145456284178623,-0.16982017866357682,-0.1029145389299096,-0.11177770554491841,-0.1626148098357479,-0.008457853355916183,-0.1735162121070913,-0.23725579499439978,-0.20628888446588503,-0.053012814610888935,-0.1550401618009951,-0.10162816590340354,0.21011490238411887,0.12061391499109939,0.05257571158233831,0.12264429336259298,0.03568420718077743,0.12652988131188128,-0.027192839210812822,0.12865484265717267,0.1257481465248417,0.05790552089869646,0.16683483790194004,-0.10554979319031758,-0.04143670736885763,0.0,0.08059160857550153,-0.09889134507214134,-0.00429314426092553,-0.11826100213846245,0.046930905827013314,0.2435488951562432,0.02058366548187266,-0.08136993468558984,0.08666426314549901,-0.03755201605302722,-0.005851975655492807,0.11041360773406766,0.16713486519458676,0.06529384702652787,0.10705585447385173,-0.18128559473875214,0.21205784160515617,-0.0880962671054817,0.07731811712000401,0.0,0.016684913511470015,0.10280760628044491
C3,0.10436092613138326,-0.11807127670256337,0.22096360535279214,-0.11488444665411139,-0.0912780535060063,0.15096116019716022,-0.19501513308330792,-0.04164274145147727,0.10462279943679405,0.0006309051517579768,0.03348700235147081,0.16088081369828405,0.17854110812583088,0.05445649343213332,0.10857983748108495,0.05666570124505131,-0.3319733218219563,-0.0904489060730103,-0.11068897309061025,-0.21969064915569148,-0.11039268297392572,0.11648249529457101,0.0013809237339057962,0.12296584555793057,0.08509822729712076,0.06478845626170535,0.19101632460225473,0.0,0.01799768111971964,0.0,-0.10386812985166234,0.0,0.08029689383283425,0.08035547027224632,0.07908453664977574,-0.02703783478470665,0.0,0.0,-0.08498301533317829,-0.07483948619841954,0.05551965335470196,-0.1448573508913628,0.08649706584222568,0.14524982982809284,-0.00902863053817446,-0.08819001608855612,0.2367708334768124,-0.14270482162609122,-0.24299935086506974,-0.08356031167289676,0.07097004702245938,-0.23231067990760185,-0.07741482033818667,-0.1513498365242598,-0.10026365518087699,-0.08986666008935752,0.07340403109774538,0.008832672124611675,0.17802728169498228,0.20847216273562236
T7,-0.037717688254590265,-0.18037417724244134,0.12183190454748928,0.0,0.0,0.11733478559846375,-0.1494515371965641,-0.19366705742311524,-0.08670927802490194,0.2960266957867721,0.0020223683285112487,0.0,0.32612478382237337,0.0055647993401419,-0.05323423378234947,0.059997632656134524,-0.2616017414538235,0.04598806397822944,-0.03847351112625962,-0.19776115837461938,-0.1817465464467234,0.0,0.13678273163244914,0.06227487073771858,0.0,0.03982726836260855,0.15311541597082753,0.14599828788651684,0.0009230405024020696,0.019414254686988604,0.0,0.2577772782004306,-0.1876057189558692,0.043382903612897275,0.18183897897320772,0.0,0.0,-0.044766686086144224,0.0,0.0,0.16996090513966533,-0.13194390363372874,0.06422418653555453,0.03573745629365908,-0.01638126541745219,0.08584276672339249,0.07412769142180992,0.02861425557446416,-0.17202573186879105,0.0,-0.06284654838090882,-0.17555857777925157,0.0,0.07462053745734626,-0.01712380291486773,-0.2662169439658338,-0.0981760628815697,0.0,-0.01716800445221678,0.021196311891967832
TP9,0.13538563619773866,0.11657955463884737,0.13369177535058727,0.0,0.0,0.08802067196995185,0.018069333410848,0.0033880000145340003,0.45046963754940067,-0.20910346663155097,-0.10479351761576065,-0.053284839465641,-0.2753008274448406,0.003871080281927457,0.0998123506617253,0.13760500797745098,0.024841369532623038,0.0747345328046761,0.017438057654424424,0.0,0.05480532405676248,0.014681333396314,0.13509803104681464,0.03128900735290869,0.0,-0.46604021473685864,-0.028604097554457114,0.09765410114078947,0.05895724254591116,-0.09342742798299705,0.0,-0.09597312454743255,0.16597766437179082,0.00913422067612708,-0.350188983478327,-0.053284839465641,0.027768076891944566,0.016121209392471005,0.0,0.0,0.11044103181135467,0.2898059246402505,-0.002897007062648411,-0.19252004822135863,0.0,-0.13854058261066662,-0.19152675546019446,-0.003552322631042734,0.013552000058136001,-0.1438690665572307,0.0,-0.014657288880339353,0.017438057654424424,-0.1308159778575584,0.0,0.0,0.10420323863206415,0.0,-0.09386050936531574,0.19140742585706302
