,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0
parsopercularis-lh,0.0,0.35051546391752575,0.030927835051546393,0.28865979381443296,0.0,0.29896907216494845,0.030927835051546393,0.0
parstriangularis-rh,0.0,0.03636363636363636,0.45454545454545453,0.0,0.12727272727272726,0.0,0.2909090909090909,0.09090909090909091
postcentral-lh,0.0,0.30927835051546393,0.0,0.31958762886597936,0.030927835051546393,0.30927835051546393,0.0,0.030927835051546393
rostralmiddlefrontal-rh,0.04,0.0,0.12,0.04,0.5,0.0,0.2,0.1
superiortemporal-lh,0.0,0.34444444444444444,0.0,0.32222222222222224,0.0,0.3333333333333333,0.0,0.0
supramarginal-lh,0.0,0.03636363636363636,0.23636363636363636,0.0,0.18181818181818182,0.0,0.4909090909090909,0.05454545454545454
supramarginal-rh,0.0,0.0,0.14,0.04,0.1,0.0,0.08,0.64
