,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.7323943661971831,0.0,0.0,0.0,0.0,0.0,0.2676056338028169,0.0
parsopercularis-lh,0.0,0.5714285714285714,0.0,0.0,0.34285714285714286,0.0,0.08571428571428572,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.3939393939393939,0.0,0.09090909090909091,0.42424242424242425,0.0,0.09090909090909091,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.37209302325581395
supramarginal-lh,0.2111111111111111,0.044444444444444446,0.0,0.0,0.044444444444444446,0.0,0.7,0.0
supramarginal-rh,0.0,0.017857142857142856,0.0,0.0,0.0,0.30357142857142855,0.0,0.6785714285714286
