,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4633879781420765,0.0,0.02841530054644809,0.1355191256830601,0.20655737704918034,0.08524590163934426,0.0,0.08087431693989071
frontalpole-lh,0.0,0.7289562289562289,0.17845117845117844,0.0,0.0,0.04040404040404041,0.0,0.05218855218855219
frontalpole-rh,0.039755351681957186,0.15902140672782875,0.4785932721712538,0.0,0.0672782874617737,0.07492354740061162,0.024464831804281346,0.1559633027522936
insula-lh,0.14840989399293286,0.0,0.0,0.5736160188457008,0.10247349823321555,0.03180212014134275,0.0,0.143698468786808
insula-rh,0.20610687022900764,0.0,0.04798255179934569,0.10141766630316248,0.4198473282442748,0.06324972737186478,0.0,0.1613958560523446
parahippocampal-rh,0.12184249628528974,0.03268945022288262,0.07578008915304606,0.04309063893016345,0.09212481426448738,0.5898959881129272,0.0,0.04457652303120357
rostralanteriorcingulate-lh,0.0,0.0,0.09032258064516129,0.0,0.0,0.0,0.9096774193548387,0.0
rostralanteriorcingulate-rh,0.07838983050847458,0.03283898305084746,0.10805084745762712,0.13347457627118645,0.15466101694915255,0.03177966101694915,0.0,0.4608050847457627
