,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.5202127659574468,0.0,0.03723404255319149,0.00425531914893617,0.0,0.12234042553191489,0.22021276595744682,0.09574468085106383
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.03038674033149171,0.0,0.34990791896869244,0.2007366482504604,0.2311233885819521,0.10865561694290976,0.07918968692449356,0.0
medialorbitofrontal-lh,0.0015735641227380016,0.0,0.16994492525570418,0.4815106215578285,0.2053501180173092,0.05192761605035405,0.043273013375295044,0.046420141620771044
medialorbitofrontal-rh,0.0,0.0,0.23557237464522232,0.24314096499526963,0.521286660359508,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.10630291627469426,0.0,0.11100658513640639,0.062088428974600186,0.0,0.4101599247412982,0.23047977422389465,0.0799623706491063
rostralanteriorcingulate-rh,0.20484359233097882,0.0,0.08879919273461151,0.05751765893037336,0.0,0.24924318869828457,0.39959636730575177,0.0
temporalpole-rh,0.12754409769335143,0.0,0.0,0.0773405698778833,0.0,0.11804613297150611,0.0,0.6770691994572592
