,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04964539007092199,0.0,0.05673758865248227,0.0,0.0,0.0,0.0,0.05673758865248227,0.0,0.028368794326241134,0.0,0.0,0.0,0.0,0.0,0.03546099290780142,0.0,0.0,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.014184397163120567,0.0,0.05673758865248227,0.03546099290780142,0.0,0.0425531914893617,0.0,0.05673758865248227,0.04964539007092199,0.0,0.05673758865248227,0.0,0.0,0.05673758865248227,0.0,0.0,0.028368794326241134,0.02127659574468085,0.0,0.0,0.028368794326241134,0.03546099290780142,0.014184397163120567,0.05673758865248227,0.03546099290780142,0.0,0.05673758865248227,0.0,0.014184397163120567,0.0,0.0,0.05673758865248227,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.046052631578947366,0.0,0.05921052631578947,0.0,0.0,0.0,0.0,0.05921052631578947,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.03289473684210526,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.013157894736842105,0.0,0.05263157894736842,0.03289473684210526,0.0,0.039473684210526314,0.0,0.06578947368421052,0.046052631578947366,0.0,0.05263157894736842,0.0,0.0,0.06578947368421052,0.0,0.0,0.02631578947368421,0.019736842105263157,0.0,0.0,0.02631578947368421,0.03289473684210526,0.013157894736842105,0.06578947368421052,0.03289473684210526,0.0,0.06578947368421052,0.0,0.013157894736842105,0.0,0.0,0.05921052631578947,0.0,0.0
FT9,0.0,0.0,0.0,0.14285714285714285,0.15476190476190477,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.10714285714285714,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.08955223880597014,0.19402985074626866,0.0,0.0,0.0,0.08208955223880597,0.0,0.0,0.12686567164179105,0.05223880597014925,0.0,0.08955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492536,0.0,0.17164179104477612,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731343283582089,0.0,0.0,0.05223880597014925,0.0,0.0,0.0,0.0,0.022388059701492536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0440251572327044,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.10062893081761007,0.0,0.025157232704402517,0.0,0.0,0.0,0.0,0.0,0.031446540880503145,0.0,0.0,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.012578616352201259,0.0,0.050314465408805034,0.031446540880503145,0.0,0.03773584905660377,0.0,0.06289308176100629,0.0440251572327044,0.0,0.050314465408805034,0.0,0.0,0.06289308176100629,0.0,0.0,0.025157232704402517,0.018867924528301886,0.0,0.0,0.025157232704402517,0.031446540880503145,0.012578616352201259,0.06289308176100629,0.031446540880503145,0.0,0.06289308176100629,0.0,0.012578616352201259,0.0,0.0,0.05660377358490566,0.0,0.0
TP9,0.0,0.0,0.0,0.03773584905660377,0.20754716981132076,0.0,0.0,0.0,0.18867924528301888,0.0,0.0,0.20754716981132076,0.11320754716981132,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.046296296296296294,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.018518518518518517,0.0,0.046296296296296294,0.046296296296296294,0.0,0.046296296296296294,0.0,0.046296296296296294,0.046296296296296294,0.0,0.046296296296296294,0.0,0.0,0.046296296296296294,0.0,0.0,0.037037037037037035,0.027777777777777776,0.0,0.0,0.037037037037037035,0.046296296296296294,0.018518518518518517,0.046296296296296294,0.046296296296296294,0.0,0.046296296296296294,0.0,0.018518518518518517,0.0,0.0,0.046296296296296294,0.0,0.0
