,F7,TP9,TP10,F4,Fp2,AF7,AFz,POz
F7,0.25761772853185594,0.0,0.15858725761772854,0.07548476454293629,0.13365650969529086,0.22160664819944598,0.13504155124653738,0.018005540166204988
TP9,0.0,0.9413407821229051,0.0,0.0335195530726257,0.0,0.0,0.0,0.025139664804469275
TP10,0.1709653647752395,0.0,0.32056005895357403,0.05084745762711865,0.13706705969049374,0.15401621223286663,0.14959469417833457,0.01694915254237288
F4,0.11933701657458563,0.014364640883977901,0.07624309392265194,0.40331491712707185,0.07624309392265194,0.11049723756906077,0.10165745856353592,0.09834254143646409
Fp2,0.14797864225781845,0.0,0.14035087719298245,0.05110602593440122,0.26926010678871093,0.17696414950419528,0.1952707856598017,0.01906941266209001
AF7,0.22137404580152673,0.0,0.1443442054129077,0.06870229007633588,0.16099930603747398,0.24913254684247052,0.13532269257460097,0.020124913254684247
AFz,0.1302887844190732,0.0,0.13498992612491606,0.061114842175957015,0.17259905977165882,0.1302887844190732,0.30960376091336467,0.061114842175957015
POz,0.0390625,0.0125,0.0359375,0.1421875,0.0375,0.04375,0.140625,0.5484375
