,F7,TP9,TP10,F4,Fp2,AF7,AFz,POz
F7,0.4163424124513619,0.0,0.22957198443579765,0.0,0.0,0.3540856031128405,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.33707865168539325,0.0,0.3258426966292135,0.0,0.0,0.33707865168539325,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.37916666666666665,0.0,0.24583333333333332,0.0,0.0,0.375,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
