,F7,TP9,TP10,F4,Fp2,AF7,AFz,POz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1
Fp2,0.0,0.0,0.0,0.0,0.5283018867924528,0.4716981132075472,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.5102040816326531,0.4897959183673469,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
