,F7,FT9,TP10,FT10,F8,AF7,AF3,AF8
F7,0.32,0.0,0.34,0.0,0.0,0.34,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.18085106382978725,0.0,0.40425531914893614,0.0,0.0,0.4148936170212766,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.15454545454545454,0.0,0.35454545454545455,0.0,0.0,0.4909090909090909,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
