,F7,TP9,TP10,F4,Fp2,AF7,AFz,POz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4
