,FC1,P7,Oz,CP6,AF7,CPz,FT8,FCz
FC1,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.22727272727272727,0.3181818181818182,0.0
P7,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.2857142857142857,0.19047619047619047,0.0,0.0,0.0,0.23809523809523808,0.2857142857142857,0.0
FT8,0.08571428571428572,0.05714285714285714,0.0,0.0,0.0,0.07142857142857142,0.7857142857142857,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
