,FC1,P7,Oz,CP6,AF7,CPz,FT8,FCz
FC1,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.6968085106382979,0.0,0.0,0.0,0.0,0.30319148936170215
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.08888888888888889,0.0,0.0,0.0,0.0,0.9111111111111111,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.504424778761062,0.0,0.0,0.0,0.0,0.49557522123893805
