,FT9,FC1,P7,FC2,AF3,C1,F6,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.4785714285714286,0.0,0.2,0.32142857142857145,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.3373493975903614,0.0,0.3253012048192771,0.3373493975903614,0.0
F6,0.0,0.0,0.0,0.38461538461538464,0.0,0.23931623931623933,0.37606837606837606,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
