,F7,P7,FT10,F4,AF7,POz,AF8,AF4
F7,0.5963302752293578,0.0,0.0,0.0,0.4036697247706422,0.0,0.0,0.0
P7,0.0,0.29411764705882354,0.0,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.09433962264150944,0.0,0.49056603773584906,0.0,0.0,0.41509433962264153,0.0
AF7,0.5057471264367817,0.0,0.0,0.0,0.4942528735632184,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.08771929824561403,0.0,0.43859649122807015,0.0,0.0,0.47368421052631576,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
