,FT9,FC1,P7,FC2,AF3,C1,F6,AF8
FT9,0.30414746543778803,0.0,0.0,0.16589861751152074,0.0,0.2534562211981567,0.2764976958525346,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.2517482517482518,0.0,0.0,0.24475524475524477,0.0,0.2517482517482518,0.2517482517482518,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.275,0.0,0.0,0.18,0.0,0.27,0.275,0.0
F6,0.2857142857142857,0.0,0.0,0.17142857142857143,0.0,0.2619047619047619,0.28095238095238095,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
