,FT9,FC1,P7,FC2,AF3,C1,F6,AF8
FT9,0.24731182795698925,0.0,0.0,0.24731182795698925,0.0,0.25268817204301075,0.25268817204301075,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
FC2,0.23618090452261306,0.0,0.0,0.25125628140703515,0.0,0.2562814070351759,0.2562814070351759,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.235,0.0,0.0,0.25,0.0,0.255,0.26,0.0
F6,0.22705314009661837,0.0,0.0,0.2463768115942029,0.0,0.25120772946859904,0.2753623188405797,0.0
AF8,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.46153846153846156
