,FC1,P7,Oz,CP6,AF7,CPz,FT8,FCz
FC1,0.42748091603053434,0.2595419847328244,0.0,0.0,0.0,0.0,0.31297709923664124,0.0
P7,0.33663366336633666,0.32673267326732675,0.0,0.0,0.0,0.0,0.33663366336633666,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.3565217391304348,0.2956521739130435,0.0,0.0,0.0,0.0,0.34782608695652173,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
