,FC1,P7,Oz,CP6,AF7,CPz,FT8,FCz
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.48148148148148145,0.0,0.0,0.0,0.0,0.5185185185185185,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.7272727272727273,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
