,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
inferiorparietal-rh,0.3673469387755102,0.0,0.14285714285714285,0.0,0.10204081632653061,0.16326530612244897,0.22448979591836735,0.0
postcentral-lh,0.0,0.2934131736526946,0.0658682634730539,0.19161676646706588,0.24550898203592814,0.20359281437125748,0.0,0.0
postcentral-rh,0.05434782608695652,0.14130434782608695,0.358695652173913,0.10869565217391304,0.14130434782608695,0.043478260869565216,0.13043478260869565,0.021739130434782608
superiorfrontal-rh,0.0,0.21804511278195488,0.09022556390977443,0.2781954887218045,0.23308270676691728,0.18045112781954886,0.0,0.0
superiorparietal-lh,0.01744186046511628,0.2441860465116279,0.06976744186046512,0.18604651162790697,0.313953488372093,0.1686046511627907,0.0,0.0
superiorparietal-rh,0.06382978723404255,0.2198581560283688,0.014184397163120567,0.1702127659574468,0.22695035460992907,0.3049645390070922,0.0,0.0
superiortemporal-lh,0.13846153846153847,0.0,0.2153846153846154,0.0,0.0,0.0,0.6153846153846154,0.03076923076923077
superiortemporal-rh,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.2
