,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.23148148148148148,0.037037037037037035,0.06481481481481481,0.18518518518518517,0.23148148148148148,0.06481481481481481,0.0,0.18518518518518517
inferiorparietal-rh,0.0594059405940594,0.297029702970297,0.09900990099009901,0.09900990099009901,0.09900990099009901,0.1485148514851485,0.13861386138613863,0.0594059405940594
postcentral-lh,0.06451612903225806,0.08870967741935484,0.3548387096774194,0.056451612903225805,0.16129032258064516,0.27419354838709675,0.0,0.0
postcentral-rh,0.11242603550295859,0.047337278106508875,0.04142011834319527,0.3136094674556213,0.13609467455621302,0.04142011834319527,0.07100591715976332,0.23668639053254437
superiorfrontal-rh,0.15625,0.05625,0.10625,0.1625,0.2875,0.0875,0.0125,0.13125
superiorparietal-lh,0.05555555555555555,0.11904761904761904,0.2777777777777778,0.05555555555555555,0.12698412698412698,0.36507936507936506,0.0,0.0
superiortemporal-lh,0.0,0.15789473684210525,0.0,0.17105263157894737,0.05263157894736842,0.0,0.5,0.11842105263157894
superiortemporal-rh,0.14615384615384616,0.03076923076923077,0.0,0.2923076923076923,0.15384615384615385,0.0,0.06153846153846154,0.3153846153846154
