,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.7452830188679245,0.0,0.03773584905660377,0.0,0.0,0.04716981132075472,0.03773584905660377,0.1320754716981132
frontalpole-rh,0.0,0.32857142857142857,0.25,0.0,0.0,0.2357142857142857,0.18571428571428572,0.0
medialorbitofrontal-lh,0.06097560975609756,0.18902439024390244,0.5304878048780488,0.0,0.0,0.10975609756097561,0.06707317073170732,0.042682926829268296
paracentral-lh,0.0,0.0,0.0,0.9253731343283582,0.0,0.07462686567164178,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.013574660633484163,0.167420814479638,0.10407239819004525,0.02262443438914027,0.0,0.42081447963800905,0.27149321266968324,0.0
rostralanteriorcingulate-rh,0.011111111111111112,0.16666666666666666,0.08333333333333333,0.0,0.0,0.35555555555555557,0.38333333333333336,0.0
temporalpole-lh,0.32653061224489793,0.0,0.10204081632653061,0.0,0.0,0.0,0.0,0.5714285714285714
