,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5809018567639257,0.01856763925729443,0.15517241379310345,0.0,0.050397877984084884,0.05305039787798409,0.05702917771883289,0.08488063660477453
frontalpole-rh,0.036,0.628,0.116,0.0,0.0,0.108,0.112,0.0
medialorbitofrontal-lh,0.1731301939058172,0.08033240997229917,0.481994459833795,0.0,0.06509695290858726,0.09556786703601108,0.06786703601108034,0.036011080332409975
paracentral-lh,0.0,0.0,0.0,0.8321342925659473,0.045563549160671464,0.03357314148681055,0.0,0.08872901678657075
parahippocampal-rh,0.05546492659053834,0.004893964110929853,0.08156606851549755,0.022838499184339316,0.7879282218597063,0.0,0.008156606851549755,0.03915171288743882
rostralanteriorcingulate-lh,0.0782122905027933,0.1042830540037244,0.12290502793296089,0.0260707635009311,0.0,0.4729981378026071,0.1750465549348231,0.020484171322160148
rostralanteriorcingulate-rh,0.0546875,0.090625,0.0765625,0.0,0.0046875,0.1453125,0.5828125,0.0453125
temporalpole-lh,0.11301369863013698,0.0,0.03424657534246575,0.05650684931506849,0.04452054794520548,0.015410958904109588,0.04280821917808219,0.6934931506849316
