,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5717463848720801,0.06562847608453838,0.12903225806451613,0.02335928809788654,0.06451612903225806,0.05672969966629588,0.05784204671857619,0.03114571746384872
frontalpole-rh,0.0864,0.6832,0.0624,0.0304,0.0144,0.0912,0.0208,0.0112
medialorbitofrontal-lh,0.19462025316455697,0.06645569620253164,0.5079113924050633,0.0,0.08069620253164557,0.08544303797468354,0.014240506329113924,0.05063291139240506
parahippocampal-rh,0.04424778761061947,0.02654867256637168,0.0,0.7168141592920354,0.02831858407079646,0.047787610619469026,0.08141592920353982,0.05486725663716814
parsorbitalis-rh,0.10805860805860806,0.016483516483516484,0.08608058608058608,0.02564102564102564,0.5128205128205128,0.08974358974358974,0.11355311355311355,0.047619047619047616
rostralanteriorcingulate-rh,0.0635593220338983,0.07768361581920905,0.08333333333333333,0.038135593220338986,0.0692090395480226,0.559322033898305,0.0847457627118644,0.02401129943502825
temporalpole-lh,0.06657018813314038,0.015918958031837915,0.015918958031837915,0.05788712011577424,0.09261939218523878,0.08972503617945007,0.6295224312590448,0.03183791606367583
temporalpole-rh,0.04597701149425287,0.008210180623973728,0.04926108374384237,0.041050903119868636,0.04926108374384237,0.024630541871921183,0.03284072249589491,0.7487684729064039
