,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,precuneus-lh,superiorparietal-lh,superiorparietal-rh
isthmuscingulate-rh,0.12338593974175036,0.12769010043041606,0.12769010043041606,0.12338593974175036,0.11908177905308465,0.12769010043041606,0.12769010043041606,0.12338593974175036
lateraloccipital-rh,0.12332838038632987,0.1277860326894502,0.1277860326894502,0.12332838038632987,0.1188707280832095,0.1277860326894502,0.1277860326894502,0.12332838038632987
paracentral-lh,0.12332838038632987,0.1277860326894502,0.1277860326894502,0.12332838038632987,0.1188707280832095,0.1277860326894502,0.1277860326894502,0.12332838038632987
paracentral-rh,0.12338593974175036,0.12769010043041606,0.12769010043041606,0.12338593974175036,0.11908177905308465,0.12769010043041606,0.12769010043041606,0.12338593974175036
parahippocampal-rh,0.12462908011869436,0.1261127596439169,0.1261127596439169,0.12462908011869436,0.12166172106824925,0.1261127596439169,0.1261127596439169,0.12462908011869436
precuneus-lh,0.12332838038632987,0.1277860326894502,0.1277860326894502,0.12332838038632987,0.1188707280832095,0.1277860326894502,0.1277860326894502,0.12332838038632987
superiorparietal-lh,0.12336719883889695,0.12772133526850507,0.12772133526850507,0.12336719883889695,0.11901306240928883,0.12772133526850507,0.12772133526850507,0.12336719883889695
superiorparietal-rh,0.12338593974175036,0.12769010043041606,0.12769010043041606,0.12338593974175036,0.11908177905308465,0.12769010043041606,0.12769010043041606,0.12338593974175036
