,isthmuscingulate-rh,lateraloccipital-rh,paracentral-lh,paracentral-rh,parahippocampal-rh,precuneus-lh,superiorparietal-lh,superiorparietal-rh
isthmuscingulate-rh,0.12376237623762376,0.12623762376237624,0.12747524752475248,0.12376237623762376,0.12004950495049505,0.12747524752475248,0.12747524752475248,0.12376237623762376
lateraloccipital-rh,0.1235370611183355,0.12743823146944083,0.12743823146944083,0.1235370611183355,0.11963589076723016,0.12743823146944083,0.12743823146944083,0.1235370611183355
paracentral-lh,0.12355212355212356,0.1274131274131274,0.1274131274131274,0.12355212355212356,0.11969111969111969,0.1274131274131274,0.1274131274131274,0.12355212355212356
paracentral-rh,0.12438423645320197,0.12561576354679804,0.1268472906403941,0.12438423645320197,0.1206896551724138,0.12807881773399016,0.1268472906403941,0.12315270935960591
parahippocampal-rh,0.11729857819905214,0.11611374407582939,0.11729857819905214,0.11848341232227488,0.17890995260663506,0.11848341232227488,0.11729857819905214,0.11611374407582939
precuneus-lh,0.12372448979591837,0.12627551020408162,0.12755102040816327,0.12372448979591837,0.11989795918367346,0.12755102040816327,0.12755102040816327,0.12372448979591837
superiorparietal-lh,0.1235813366960908,0.1273644388398487,0.1273644388398487,0.1235813366960908,0.11979823455233292,0.1273644388398487,0.1273644388398487,0.1235813366960908
superiorparietal-rh,0.12359550561797752,0.12734082397003746,0.12734082397003746,0.12359550561797752,0.1198501872659176,0.12734082397003746,0.12734082397003746,0.12359550561797752
