,frontalpole-lh,lateraloccipital-rh,lateralorbitofrontal-lh,paracentral-lh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-lh,0.2141119221411192,0.09245742092457421,0.15328467153284672,0.08759124087591241,0.08759124087591241,0.10462287104622871,0.1678832116788321,0.09245742092457421
lateraloccipital-rh,0.04477611940298507,0.14776119402985075,0.11194029850746269,0.15223880597014924,0.1537313432835821,0.13880597014925372,0.10298507462686567,0.14776119402985075
lateralorbitofrontal-lh,0.08270676691729323,0.12481203007518797,0.15037593984962405,0.12180451127819548,0.12180451127819548,0.13233082706766916,0.14135338345864662,0.12481203007518797
paracentral-lh,0.04281345565749235,0.14831804281345565,0.11162079510703364,0.1529051987767584,0.154434250764526,0.13914373088685014,0.10244648318042814,0.14831804281345565
paracentral-rh,0.04281345565749235,0.14831804281345565,0.11162079510703364,0.1529051987767584,0.154434250764526,0.13914373088685014,0.10244648318042814,0.14831804281345565
parahippocampal-rh,0.048143053645116916,0.13480055020632736,0.11004126547455295,0.1361760660247593,0.1361760660247593,0.1953232462173315,0.10178817056396149,0.1375515818431912
rostralanteriorcingulate-rh,0.09399075500770417,0.11864406779661017,0.15716486902927582,0.11556240369799692,0.11556240369799692,0.1263482280431433,0.15408320493066255,0.11864406779661017
superiorparietal-rh,0.04411764705882353,0.14558823529411766,0.11029411764705882,0.15,0.1514705882352941,0.1426470588235294,0.10147058823529412,0.15441176470588236
