,F7,TP9,TP10,FT10,Fp2,AF7,CP3,AF8
F7,0.4864864864864865,0.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0
TP9,0.0,0.4888888888888889,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.4318181818181818,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.40350877192982454,0.0,0.0,0.0,0.0,0.0,0.5964912280701754
