,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.4074074074074074,0.3888888888888889,0.018518518518518517,0.1111111111111111,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517
parstriangularis-rh,0.1,0.3333333333333333,0.09444444444444444,0.11666666666666667,0.08888888888888889,0.08888888888888889,0.08333333333333333,0.09444444444444444
postcentral-rh,0.0,0.12142857142857143,0.16428571428571428,0.14285714285714285,0.15,0.15,0.12142857142857143,0.15
rostralmiddlefrontal-lh,0.03164556962025317,0.13924050632911392,0.14556962025316456,0.15822784810126583,0.13924050632911392,0.13924050632911392,0.10759493670886076,0.13924050632911392
superiorfrontal-lh,0.0,0.11258278145695365,0.152317880794702,0.13245033112582782,0.17218543046357615,0.17880794701986755,0.11258278145695365,0.1390728476821192
superiorfrontal-rh,0.0,0.11038961038961038,0.14935064935064934,0.12987012987012986,0.17532467532467533,0.18831168831168832,0.11038961038961038,0.13636363636363635
superiortemporal-lh,0.0,0.13114754098360656,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.14754098360655737,0.13114754098360656,0.14754098360655737
superiortemporal-rh,0.0,0.1223021582733813,0.15827338129496402,0.14388489208633093,0.1510791366906475,0.1510791366906475,0.1223021582733813,0.1510791366906475
