,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.10797237915881984,0.0,0.0,0.027620841180163214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012554927809165096,0.0,0.0,0.0,0.0,0.02071563088512241,0.0,0.008788449466415568,0.0,0.003766478342749529,0.010043942247332079,0.03452605147520402,0.0,0.0,0.0,0.0,0.07972379158819837,0.03515379786566227,0.09353421217827998,0.06779661016949153,0.0,0.06089139987445072,0.0,0.02197112366603892,0.023854362837413684,0.018832391713747645,0.0,0.0,0.030759573132454487,0.0,0.02322661644695543,0.012554927809165096,0.0,0.016321406151914627,0.02197112366603892,0.0,0.005021971123666039,0.047080979284369114,0.021343377275580666,0.0,0.02824858757062147,0.03389830508474576,0.050219711236660386,0.0,0.006277463904582548,0.013810420590081607,0.040175768989328314,0.021343377275580666,0.0
Fz,0.0,0.050252951096121413,0.03912310286677909,0.002360876897133221,0.03204047217537943,0.023608768971332208,0.037436762225969644,0.01045531197301855,0.02023608768971332,0.03305227655986509,0.014165261382799325,0.009780775716694773,0.017200674536256323,0.021247892074198988,0.02023608768971332,0.03136593591905565,0.022596964586846544,0.03473861720067454,0.016526138279932545,0.01045531197301855,0.014502529510961214,0.014165261382799325,0.013827993254637436,0.0,0.0,0.021922428330522766,0.02866779089376054,0.025295109612141653,0.013827993254637436,0.0,0.004047217537942664,0.001011804384485666,0.0,0.04215851602023609,0.0,0.03541315345699832,0.0,0.021247892074198988,0.01585160202360877,0.03406408094435076,0.0,0.0,0.017200674536256323,0.0,0.016526138279932545,0.013827993254637436,0.011467116357504217,0.008094435075885328,0.011804384485666104,0.011467116357504217,0.0,0.010792580101180439,0.017200674536256323,0.02630691399662732,0.016188870151770656,0.0,0.02900505902192243,0.019561551433389546,0.01517706576728499,0.002023608768971332,0.014165261382799325,0.02630691399662732
F3,0.0,0.03549571603427173,0.0511015911872705,0.0021419828641370867,0.03518971848225214,0.024173806609547124,0.024173806609547124,0.009179926560587515,0.020501835985312116,0.02784577723378213,0.009485924112607099,0.01744186046511628,0.019277845777233783,0.021419828641370868,0.021725826193390453,0.02631578947368421,0.014687882496940025,0.04589963280293757,0.014993880048959608,0.009485924112607099,0.009179926560587515,0.017135862913096694,0.02233782129742962,0.0,0.0,0.018971848225214197,0.03427172582619339,0.022031823745410038,0.011321909424724603,0.0,0.0024479804161566705,0.0012239902080783353,0.0,0.033047735618115054,0.0,0.02968176254589963,0.0,0.009485924112607099,0.014993880048959608,0.03488372093023256,0.008567931456548347,0.008567931456548347,0.01346389228886169,0.00397796817625459,0.015299877600979192,0.011015911872705019,0.015605875152998777,0.0073439412484700125,0.010709914320685434,0.01835985312117503,0.0,0.009791921664626682,0.014075887392900856,0.02386780905752754,0.0208078335373317,0.004589963280293758,0.03733170134638923,0.026621787025703794,0.01591187270501836,0.0009179926560587516,0.014075887392900856,0.027539779681762546
F7,0.019186843307446324,0.0031978072179077205,0.0031978072179077205,0.08908177249885793,0.03380539058931019,0.0,0.0013704888076747374,0.021014161717679305,0.01827318410232983,0.0031978072179077205,0.015989036089538604,0.01644586569209685,0.0031978072179077205,0.0031978072179077205,0.0,0.0031978072179077205,0.014618547281863865,0.0031978072179077205,0.0,0.027866605756052994,0.060758337140246685,0.002740977615349475,0.0,0.025582457743261764,0.023298309730470534,0.0031978072179077205,0.013704888076747372,0.006852444038373686,0.013248058474189127,0.019186843307446324,0.0,0.0219278209227958,0.05847418912745546,0.0031978072179077205,0.0219278209227958,0.03563270899954317,0.0,0.0,0.02832343535861124,0.0031978072179077205,0.039744175422567384,0.02147099132023755,0.02512562814070352,0.0,0.02375513933302878,0.0,0.0,0.01187756966651439,0.00867976244860667,0.006395614435815441,0.034262220191868434,0.0,0.013248058474189127,0.017816354499771585,0.03883051621745089,0.027409776153494745,0.00867976244860667,0.015532206486980357,0.047053449063499314,0.0,0.007309273640931932,0.031521242576518956
FT9,0.0,0.024446142093200916,0.029793735676088617,0.018843901196842372,0.05831423478482302,0.01833460656990069,0.021645021645021644,0.014005602240896359,0.01757066462948816,0.01757066462948816,0.014005602240896359,0.021899668958492487,0.009421950598421186,0.009421950598421186,0.016297428062133943,0.01935319582378406,0.02750190985485103,0.03132161955691368,0.017316017316017316,0.020117137764196588,0.02750190985485103,0.012223071046600458,0.01935319582378406,0.00789406671759613,0.0071301247771836,0.011713776419658773,0.02724726254138019,0.012987012987012988,0.0053475935828877,0.0,0.0,0.0007639419404125286,0.0142602495543672,0.019098548510313215,0.0,0.029539088362617774,0.0,0.010440539852304559,0.016552075375604786,0.0285204991087344,0.01502419149477973,0.014514896867838044,0.01680672268907563,0.004074357015533486,0.01145912910618793,0.019862490450725745,0.011713776419658773,0.0053475935828877,0.011968423733129615,0.024446142093200916,0.006366182836771072,0.0053475935828877,0.008403361344537815,0.014769544181308887,0.023682200152788387,0.0073847720906544435,0.0338680926916221,0.03284950343773873,0.024955436720142603,0.0,0.010440539852304559,0.03896103896103896
FC5,0.0,0.03009458297506449,0.03353396388650043,0.0,0.030954428202923472,0.06362854686156492,0.046431642304385214,0.003869303525365434,0.0176268271711092,0.031384350816852966,0.030524505588993982,0.0,0.0,0.008598452278589854,0.04299226139294927,0.009888220120378332,0.00816852966466036,0.030524505588993982,0.010318142734307825,0.013327601031814273,0.0,0.016766981943250214,0.028374892519346516,0.0,0.0,0.02106620808254514,0.014187446259673258,0.022785898538263114,0.021496130696474634,0.0,0.00816852966466036,0.0,0.0,0.03310404127257094,0.0,0.034393809114359415,0.0,0.018486672398968184,0.0,0.03568357695614789,0.0,0.0,0.019776440240756664,0.006878761822871883,0.0034393809114359416,0.02407566638005159,0.010748065348237317,0.010318142734307825,0.0,0.013757523645743766,0.0,0.02106620808254514,0.023215821152192607,0.010748065348237317,0.015047291487532245,0.015047291487532245,0.037403267411865865,0.03826311263972485,0.0,0.003869303525365434,0.043422184006878764,0.03654342218400688
FC1,0.0,0.03937007874015748,0.02791696492483894,0.00035790980672870435,0.03042233357193987,0.03829634931997137,0.07265569076592698,0.007516105941302791,0.01968503937007874,0.031496062992125984,0.026127415891195417,0.005368647100930566,0.005368647100930566,0.011811023622047244,0.02791696492483894,0.020042949176807445,0.028274874731567645,0.023622047244094488,0.01789549033643522,0.011095204008589835,0.010379384395132427,0.013600572655690766,0.013242662848962061,0.0,0.0,0.03221188260558339,0.017537580529706515,0.023622047244094488,0.01717967072297781,0.0082319255547602,0.016105941302791697,0.0,0.0,0.03400143163922691,0.0,0.03364352183249821,0.0,0.024695776664280602,0.005368647100930566,0.02541159627773801,0.0,0.0,0.024695776664280602,0.0,0.012884753042233358,0.01968503937007874,0.011095204008589835,0.008589835361488905,0.005368647100930566,0.025769506084466716,0.0,0.01717967072297781,0.01896921975662133,0.014316392269148175,0.005368647100930566,0.0,0.026127415891195417,0.020042949176807445,0.005368647100930566,0.01145311381531854,0.028274874731567645,0.024337866857551897
C3,0.0,0.015127803860198226,0.014084507042253521,0.02608242044861763,0.028169014084507043,0.004694835680751174,0.0099113197704747,0.09598330725091289,0.03129890453834116,0.015127803860198226,0.059989567031820554,0.046426708398539386,0.0099113197704747,0.014606155451225874,0.013041210224308816,0.018779342723004695,0.02034428794992175,0.010432968179447054,0.0,0.04121022430881586,0.04121022430881586,0.006781429316640584,0.026604068857589983,0.017214397496087636,0.014084507042253521,0.018257694314032343,0.023474178403755867,0.010954616588419406,0.004694835680751174,0.0,0.004694835680751174,0.0,0.015127803860198226,0.01564945226917058,0.0,0.03286384976525822,0.0,0.004694835680751174,0.027125717266562335,0.017214397496087636,0.0,0.0,0.0,0.0,0.019300991131977047,0.017214397496087636,0.0005216484089723526,0.0,0.008868022952529996,0.005738132498695879,0.008346374543557642,0.012519561815336464,0.004173187271778821,0.023474178403755867,0.011476264997391758,0.014084507042253521,0.03234220135628586,0.02556077203964528,0.02556077203964528,0.0026082420448617634,0.004694835680751174,0.02764736567553469
T7,0.0,0.024989587671803416,0.028738025822573926,0.01665972511453561,0.029154518950437316,0.01665972511453561,0.022907122032486463,0.024989587671803416,0.06913785922532278,0.019991670137442734,0.03206997084548105,0.01749271137026239,0.028738025822573926,0.03540191586838817,0.004164931278633903,0.028738025822573926,0.025406080799666806,0.026239067055393587,0.0,0.013744273219491879,0.025406080799666806,0.009995835068721367,0.012078300708038317,0.009162848812994586,0.009162848812994586,0.026655560183256977,0.03373594335693461,0.02082465639316951,0.006663890045814244,0.0,0.006663890045814244,0.0029154518950437317,0.011661807580174927,0.025406080799666806,0.006247396917950854,0.027488546438983758,0.009162848812994586,0.006663890045814244,0.019575177009579343,0.022490628904623073,0.008329862557267805,0.007496876301541024,0.0,0.0,0.026239067055393587,0.0,0.0,0.0,0.014577259475218658,0.007913369429404415,0.0,0.006663890045814244,0.006663890045814244,0.021657642648896292,0.0212411495210329,0.0,0.017076218242399,0.012911286963765098,0.037900874635568516,0.011661807580174927,0.019575177009579343,0.022907122032486463
TP9,0.0,0.03203434610303831,0.03071334214002642,0.002311756935270806,0.022457067371202115,0.02476882430647292,0.02906208718626156,0.01023778071334214,0.015191545574636724,0.053500660501981503,0.015852047556142668,0.00891677675033025,0.009907529722589167,0.018824306472919418,0.03038309114927345,0.02080581241743725,0.021136063408190225,0.02774108322324967,0.006935270805812417,0.012219286657859974,0.009577278731836196,0.02080581241743725,0.021136063408190225,0.00297225891677675,0.0,0.031704095112285335,0.023778071334214,0.03963011889035667,0.028731836195508585,0.0066050198150594455,0.0178335535006605,0.0,0.0,0.036988110964332896,0.0,0.03599735799207398,0.0,0.024108322324966975,0.010568031704095112,0.025429326287978865,0.0,0.0,0.02608982826948481,0.0,0.01618229854689564,0.021466314398943198,0.006935270805812417,0.007926023778071334,0.009247027741083224,0.01023778071334214,0.0,0.011228533685601057,0.021466314398943198,0.018824306472919418,0.013540290620871863,0.0,0.026420079260237782,0.016512549537648614,0.00891677675033025,0.011889035667107,0.018824306472919418,0.025429326287978865
