,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,lateraloccipital-rh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh
frontalpole-lh,0.9248554913294798,0.0,0.07514450867052024,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.22311557788944725,0.06432160804020101,0.20402010050251257,0.0,0.10753768844221105,0.2050251256281407,0.19597989949748743
fusiform-lh,0.01624815361890694,0.09453471196454949,0.34416543574593794,0.155096011816839,0.0,0.04283604135893648,0.26292466765140327,0.08419497784342689
insula-lh,0.0,0.17322175732217573,0.08786610878661087,0.2903765690376569,0.0,0.07364016736401674,0.21171548117154812,0.16317991631799164
lateraloccipital-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.12454655380894801,0.030229746070133012,0.10157194679564692,0.0,0.31076178960096734,0.23579201934703747,0.19709794437726724
paracentral-lh,0.0,0.13584398117014124,0.1183591123066577,0.16745124411566914,0.0,0.13382649630127774,0.28312037659717554,0.16139878950907868
paracentral-rh,0.0,0.16523972602739725,0.04708904109589041,0.16352739726027396,0.0,0.13955479452054795,0.20205479452054795,0.2825342465753425
