,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14285714285714285,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0
caudalanteriorcingulate-rh,0.03333333333333333,0.3,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
frontalpole-lh,0.0,0.0,0.200836820083682,0.200836820083682,0.200836820083682,0.17573221757322174,0.06694560669456066,0.15481171548117154
frontalpole-rh,0.0,0.0,0.19678714859437751,0.20481927710843373,0.20481927710843373,0.1686746987951807,0.07630522088353414,0.14859437751004015
insula-lh,0.002793296089385475,0.025139664804469275,0.13687150837988826,0.1452513966480447,0.27932960893854747,0.11731843575418995,0.18994413407821228,0.10335195530726257
medialorbitofrontal-lh,0.0,0.0,0.19523809523809524,0.19523809523809524,0.19523809523809524,0.19523809523809524,0.04285714285714286,0.1761904761904762
paracentral-lh,0.0049261083743842365,0.04433497536945813,0.08866995073891626,0.10344827586206896,0.3399014778325123,0.054187192118226604,0.33497536945812806,0.029556650246305417
rostralanteriorcingulate-rh,0.0,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.021739130434782608,0.1956521739130435
