,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.278816199376947,0.2757009345794392,0.0,0.0,0.16822429906542055,0.04672897196261682,0.19937694704049844,0.03115264797507788
caudalanteriorcingulate-rh,0.2684049079754601,0.28067484662576686,0.0,0.0,0.17791411042944785,0.03987730061349693,0.2085889570552147,0.024539877300613498
frontalpole-lh,0.0,0.0,0.3002309468822171,0.11085450346420324,0.11085450346420324,0.28868360277136257,0.03695150115473441,0.15242494226327943
frontalpole-rh,0.0,0.0,0.19678714859437751,0.20481927710843373,0.20481927710843373,0.1686746987951807,0.07630522088353414,0.14859437751004015
insula-lh,0.13624678663239073,0.14652956298200515,0.06298200514138817,0.06683804627249357,0.2634961439588689,0.05398457583547558,0.22236503856041132,0.04755784061696658
medialorbitofrontal-lh,0.05807622504537205,0.050816696914700546,0.2250453720508167,0.07441016333938294,0.07441016333938294,0.3176043557168784,0.016333938294010888,0.18330308529945555
paracentral-lh,0.18421052631578946,0.195906432748538,0.02631578947368421,0.03070175438596491,0.25584795321637427,0.01608187134502924,0.2821637426900585,0.008771929824561403
rostralanteriorcingulate-rh,0.0582010582010582,0.047619047619047616,0.16666666666666666,0.09523809523809523,0.09523809523809523,0.26455026455026454,0.010582010582010581,0.2619047619047619
