,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.3469387755102041,0.32653061224489793,0.0,0.0,0.0,0.0,0.32653061224489793,0.0
P3,0.3402061855670103,0.32989690721649484,0.0,0.0,0.0,0.0,0.32989690721649484,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
POz,0.3404255319148936,0.32978723404255317,0.0,0.0,0.0,0.0,0.32978723404255317,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
