,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.31343283582089554,0.0,0.2537313432835821,0.0,0.1044776119402985,0.3283582089552239
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.3148148148148148,0.0,0.2962962962962963,0.0,0.07407407407407407,0.3148148148148148
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.20454545454545456,0.0,0.13636363636363635,0.0,0.3181818181818182,0.3409090909090909
PO4,0.0,0.0,0.24719101123595505,0.0,0.19101123595505617,0.0,0.16853932584269662,0.39325842696629215
