,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.3977272727272727,0.2840909090909091,0.0,0.0,0.0,0.0,0.3181818181818182,0.0
P3,0.33783783783783783,0.32432432432432434,0.0,0.0,0.0,0.0,0.33783783783783783,0.0
P7,0.0,0.0,0.20689655172413793,0.19540229885057472,0.20114942528735633,0.19540229885057472,0.0,0.20114942528735633
P1,0.0,0.0,0.20118343195266272,0.1952662721893491,0.20118343195266272,0.20118343195266272,0.0,0.20118343195266272
P5,0.0,0.0,0.20588235294117646,0.19411764705882353,0.2,0.2,0.0,0.2
PO3,0.0,0.0,0.20606060606060606,0.19393939393939394,0.2,0.2,0.0,0.2
POz,0.35443037974683544,0.3037974683544304,0.0,0.0,0.0,0.0,0.34177215189873417,0.0
PO4,0.0,0.0,0.20588235294117646,0.19411764705882353,0.2,0.2,0.0,0.2
