,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.4897959183673469,0.22448979591836735,0.0,0.0,0.0,0.0,0.2857142857142857,0.0
P3,0.34375,0.3125,0.0,0.0,0.0,0.0,0.34375,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.3783783783783784,0.2702702702702703,0.0,0.0,0.0,0.0,0.35135135135135137,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
