,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.25,0.375,0.0,0.0,0.0,0.0,0.375,0.0
P3,0.04838709677419355,0.46774193548387094,0.0,0.0,0.0,0.0,0.4838709677419355,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.046153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.49230769230769234,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
