,FT9,P3,P7,P1,P5,PO3,POz,PO4
FT9,0.509090909090909,0.4909090909090909,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.5087719298245614,0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.23015873015873015,0.23015873015873015,0.2222222222222222,0.07936507936507936,0.0,0.23809523809523808
P1,0.0,0.0,0.22950819672131148,0.22950819672131148,0.22131147540983606,0.08196721311475409,0.0,0.23770491803278687
P5,0.0,0.0,0.23140495867768596,0.23140495867768596,0.2231404958677686,0.08264462809917356,0.0,0.23140495867768596
PO3,0.0,0.0,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.1836734693877551,0.0,0.20408163265306123
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.23076923076923078,0.2230769230769231,0.2153846153846154,0.07692307692307693,0.0,0.25384615384615383
