,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2676056338028169,0.11971830985915492,0.0,0.176056338028169,0.0,0.19014084507042253,0.176056338028169,0.07042253521126761
caudalmiddlefrontal-rh,0.14035087719298245,0.24561403508771928,0.0,0.16666666666666666,0.0,0.15789473684210525,0.19298245614035087,0.09649122807017543
parsopercularis-lh,0.0,0.0,0.7435897435897436,0.0,0.2564102564102564,0.0,0.0,0.0
postcentral-lh,0.13414634146341464,0.12804878048780488,0.0,0.29878048780487804,0.0,0.22560975609756098,0.11585365853658537,0.0975609756097561
rostralmiddlefrontal-lh,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.0
superiorfrontal-rh,0.16993464052287582,0.12418300653594772,0.0,0.24836601307189543,0.0,0.2549019607843137,0.13071895424836602,0.0718954248366013
superiorparietal-rh,0.18604651162790697,0.17829457364341086,0.0,0.13953488372093023,0.0,0.15503875968992248,0.26356589147286824,0.07751937984496124
superiortemporal-rh,0.102803738317757,0.12149532710280374,0.0,0.1588785046728972,0.0,0.1308411214953271,0.102803738317757,0.38317757009345793
