,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.6666666666666666,0.047619047619047616,0.0,0.0,0.0,0.0,0.21428571428571427,0.07142857142857142
inferiorparietal-rh,0.0,0.5584415584415584,0.012987012987012988,0.06493506493506493,0.2077922077922078,0.07792207792207792,0.03896103896103896,0.03896103896103896
parsopercularis-lh,0.0,0.0,0.6326530612244898,0.0,0.04081632653061224,0.32653061224489793,0.0,0.0
parstriangularis-rh,0.0,0.05128205128205128,0.0,0.6923076923076923,0.10256410256410256,0.1282051282051282,0.0,0.02564102564102564
postcentral-rh,0.0,0.14925373134328357,0.05970149253731343,0.07462686567164178,0.5074626865671642,0.19402985074626866,0.0,0.014925373134328358
rostralmiddlefrontal-lh,0.0,0.028985507246376812,0.2753623188405797,0.07246376811594203,0.10144927536231885,0.5217391304347826,0.0,0.0
superiorparietal-rh,0.16279069767441862,0.20930232558139536,0.0,0.0,0.0,0.0,0.4883720930232558,0.13953488372093023
superiortemporal-rh,0.1276595744680851,0.10638297872340426,0.0,0.0,0.0,0.0,0.1276595744680851,0.6382978723404256
