,TP9,CP5,O1,Oz,FT10,C5,POz,CPz
TP9,0.5034013605442177,0.06802721088435375,0.0,0.36054421768707484,0.006802721088435374,0.0,0.0,0.061224489795918366
CP5,0.03169014084507042,0.6091549295774648,0.014084507042253521,0.0,0.09859154929577464,0.0,0.24647887323943662,0.0
O1,0.0,0.016483516483516484,0.6868131868131868,0.0,0.0,0.0,0.2967032967032967,0.0
Oz,0.14025974025974025,0.0,0.0,0.6701298701298701,0.0025974025974025974,0.11428571428571428,0.0,0.07272727272727272
FT10,0.008032128514056224,0.11244979919678715,0.0,0.008032128514056224,0.7389558232931727,0.07228915662650602,0.05622489959839357,0.004016064257028112
C5,0.0,0.0,0.0,0.13504823151125403,0.05787781350482315,0.5980707395498392,0.0,0.2090032154340836
POz,0.0,0.28044280442804426,0.2029520295202952,0.0,0.05904059040590406,0.0,0.4575645756457565,0.0
CPz,0.029914529914529916,0.0,0.0,0.1111111111111111,0.0,0.2777777777777778,0.0,0.5811965811965812
