,FT9,TP9,P7,O1,TP10,AF7,POz,CPz
FT9,0.575,0.0,0.0,0.0,0.0,0.05,0.375,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.375,0.0,0.0,0.0,0.0,0.25,0.375,0.0
POz,0.48484848484848486,0.0,0.0,0.0,0.0,0.06060606060606061,0.45454545454545453,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
