,TP9,CP5,O1,Oz,FT10,C5,POz,CPz
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.375,0.0,0.0,0.4,0.0,0.225,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.16853932584269662,0.0,0.0,0.7303370786516854,0.0,0.10112359550561797,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.3448275862068966,0.0,0.0,0.3448275862068966,0.0,0.3103448275862069,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
